Product List as of 17/06/2026,,,,,,,,,,
Product Code,Supplier Name,Product Description,Created On,Default Sell Price,Bin Location,Allocated,On Hand,Available,Base Unit,On Purchase
9KDBA213R55,Hem,"9k RG Expandable Bracelet with Diamond Wave, 154D = 0.77ct, SI1 G. 55mm",01/03/2024,"2,979.06",DBA213,0.0000,1.0000,1,Each,0
9KDBA212Y54X47,Hem,"9k YG Hinged Diamond Nail Bangle, 269D = 2.74ct, SI1 G.  54x47mm",01/03/2024,"5,756.68",DBA212,0.0000,2.0000,2,Each,0
9KDBA212W54X47,Hem,"9k WG Hinged Diamond Nail Bangle, 269D = approx.2.79ct, SI1 G.  54x47mm",01/03/2024,"5,799.85",DBA212,0.0000,3.0000,3,Each,0
9KDBA211Y54X47,Hem,"9k YG Oval Bangle with Swivel Clasp and Grain-Set Diamonds, 210D = 2.15ct, SI1 G.  54x47mm 210D = 2.15ct, SI1 G.  54x47mm",01/03/2024,"5,123.43",DBA211,0.0000,1.0000,1,Each,0
9KDBA211W54X47,Hem,"9k WG Oval Bangle with Swivel Clasp and Grain-Set Diamonds, 210D = 2.02ct, SI1 G.  54x47mm",01/03/2024,"5,166.62",DBA211,0.0000,1.0000,1,Each,0
9KDBA210Y57X49,Hem,"9k YG Hinged Oval Bangle with Diamonds and T-Clasp, 85D = approx.1.43ct, SI1 G.  57x49mm",01/03/2024,"3,799.40",DBA210,0.0000,3.0000,3,Each,0
9KDBA210R57X49,Hem,"9k RG Hinged Oval Bangle with Diamonds and T-Clasp, 85D = 1.51ct, SI1 G.  57x49mm",01/03/2024,"3,799.40",DBA210,0.0000,1.0000,1,Each,0
9KDBA209Y54X47,Hem,"9k YG Cuff Bangle with Swivel Ends and Diamond Detail, 124D = 1.02ct, SI1 G.  54x47mm",01/03/2024,"3,223.74",DBA209,0.0000,0.0000,0,Each,0
9KDBA209R54X47,Hem,"9k RG Cuff Bangle with Swivel Ends and Diamond Detail, 124D = 1.01ct, SI1 G.  54x47mm",01/03/2024,"3,223.74",DBA209,0.0000,1.0000,1,Each,0
9KDBA208Y54X47,Hem,"9k YG Hinged Twist Bangle with Diamond Edge, 46D = approx.0.99ct, SI1 G.  54x47mm",01/03/2024,"2,817.42",DBA208,0.0000,2.0000,2,Each,0
9KDBA208R54X47,Hem,"9k RG Hinged Twist Bangle with Diamond Edge, 46D = 0.95ct, SI1 G.  54x47mm",01/03/2024,"2,817.42",DBA208,0.0000,1.0000,1,Each,0
9KDBA207Y57X49,Hem,"9k YG Hinged Oval Bangle with Diamond Clusters, 35D = approx 0.26ct, SI1 G. 5.8mm -  57x49mm   This is an evening piece not suitable for everyday wear.",01/03/2024,"2,156.33",DBA207,0.0000,7.0000,7,Each,0
9KDBA207R57X49,Hem,"9k RG Hinged Oval Bangle with Diamond Clusters, 35D = 0.28. 5.8mm - 57x49mm   This is an evening piece not suitable for everyday wear.",01/03/2024,"2,123.33",DBA207,0.0000,0.0000,0,Each,0
9KDBA206Y55,Hem,"9k YG Expandable Diamond Tennis Bracelet, 80D = approx. 2.5ct, SI1 G. 55mm",01/03/2024,"5,037.10",DBA206,0.0000,1.0000,1,Each,0
9KDBA206W55,Hem,"9k WG Expandable Diamond Tennis Bracelet, 80D = approx.2.53ct, SI1 G. 55mm",01/03/2024,"5,080.28",DBA206,0.0000,1.0000,1,Each,0
9KDBA206R55,Hem,"9k RG Expandable Diamond Tennis Bracelet, 80D = approx.2.56ct, SI1 G. 55mm",01/03/2024,"5,037.10",DBA206,0.0000,2.0000,2,Each,0
9KDBA205Y54X47,Hem,"9k YG Hinged Cuff Bangle with Diamond Ends, 268D = 1.31ct, SI1 G.  54x47mm",01/03/2024,"3,972.11",DBA205,0.0000,1.0000,1,Each,0
9KDBA205W54X47,Hem,"9k WG Hinged Cuff Bangle with Diamond Ends, 268D = 1.31ct, SI1 G.  54x47mm",01/03/2024,"4,015.27",DBA205,0.0000,1.0000,1,Each,0
9KDBA203SM,Divya,9k 2T ( Yellow Gold Bangle with WG setting)  Solid Hinged Diamond Bangle 3.0mm wide with 2 figure 8 safety clips . WG setting with 21D=2.0ct.  60mm x 53mm,01/03/2024,"4,371.71",DBA203,0.0000,1.0000,1,Each,0
9KDBA203LG,Divya,9k 2T ( Yellow Gold Bangle with WG setting)  Solid Hinged Diamond Bangle 3.0mm wide with 2 figure 8 safety clips . WG setting with 21D=2.0ct.  65mm x 53mm,01/03/2024,"4,408.28",DBA203,0.0000,1.0000,1,Each,0
9KD2180,Unknown,9k 2T Italian Solid Cross Pnd 19mm x 16mm,01/03/2024,433.99,D2180,0.0000,2.0000,2,Each,0
9KCSSR69ADBLUE,Costa Sergio,9k YG Round Hoop Earrings 4mm Dark Blue Stone 8mm Diameter. 1.8mm Wide,01/03/2024,146.62,CSSR69,0.0000,0.5000,0.5,Each,0
9KCR987,Cavinato Dino SRL,9k WG Squared Edge Crucifixion Pendant 34mm x 22mm,01/03/2024,178.77,CR887,0.0000,9.0000,9,Each,0
9KCR974,Cavinato Dino SRL,9k WG Italian Crucifixion Pendant.  20 x 15mm,01/03/2024,162.12,CR874,0.0000,0.0000,0,Each,0
9KCR973,Cavinato Dino SRL,9k WG Cross Pendant 20mm x 14mm,01/03/2024,126.36,CR873,0.0000,0.0000,0,Each,0
9KCR969,Cavinato Dino SRL,9k WG Crucifixion Pendant 47mm x 34mm,01/03/2024,401.60,CR869,0.0000,15.0000,15,Each,0
9KCR968,Cavinato Dino SRL,9k WG Italian Crucifixion Pendant 41mm x 30mm,01/03/2024,297.33,CR865,0.0000,14.0000,14,Each,0
9KCR967,Cavinato Dino SRL,9k WG Crucifixion Pendant 30mm x 22mm,01/03/2024,219.27,CR867,0.0000,16.0000,16,Each,0
9KCR963,Cavinato Dino SRL,9k WG Italian Squared Edge Crucifixion Pendant 21mm x 13mm,01/03/2024,173.94,CR862,0.0000,6.0000,6,Each,0
9KCR945,Divya,9k WG Italian Small Cross Pnd Centre Piece Polish Finish.,01/03/2024,156.70,0,0.0000,0.0000,0,Each,0
9KCR939,Divya,disc 9k WG Italian Medium Cross Pnd with Matt Finish.,01/03/2024,210.63,0,0.0000,0.0000,0,Each,0
9KCR933,Divya,9k YG Italian Cross Pnd 20x14mm.,01/03/2024,142.35,0,0.0000,0.0000,0,Each,0
9KCR895,Cavinato Dino SRL,9k WG Italian Squared edge Cross Pendant 32mm x 20mm,01/03/2024,206.17,CR895,0.0000,1.0000,1,Each,0
9KCR894,Cavinato Dino SRL,9k YG Italian Cross Pendant 47x34mm,01/03/2024,359.54,CR894,0.0000,7.0000,7,Each,0
9KCR893,Cavinato Dino SRL,9k YG Italian Cross Pendant 41mm x 30mm,01/03/2024,268.89,CR893,1.0000,0.0000,-1,Each,0
9KCR892,Cavinato Dino SRL,9k YG Italian Cross Pendant 30mm x 22mm,01/03/2024,165.62,CR892,0.0000,28.0000,28,Each,0
9KCR891,Cavinato Dino SRL,9k YG Italian Squared edge Crucifixion Pendant 31mm x 20mm,01/03/2024,198.66,CR891,0.0000,1.0000,1,Each,0
9KCR890,Cavinato Dino SRL,9k YG Italian Cross Pendant 20mm x 14mm,01/03/2024,114.81,CR890,0.0000,0.0000,0,Each,0
9KCR889,Cavinato Dino SRL,9k YG Italian Squared edge Cross Pendant 34mm x 22mm,01/03/2024,165.62,CR889,0.0000,15.0000,15,Each,0
9KCR888,Cavinato Dino SRL,9k 2T Italian Squared edge Crucifixion Pendant 34mm x 22mm,01/03/2024,230.63,CR887,0.0000,9.0000,9,Each,0
9KCR887,Cavinato Dino SRL,9k YG Italian Squared edge Crucifixion Pendant 34mm x 22mm,01/03/2024,229.35,CR887,1.0000,0.0000,-1,Each,0
9KCR886,Cavinato Dino SRL,9k YG Italian Crucifixion Pendant with Closed Back 44mm x 30mm,01/03/2024,651.36,CR886,0.0000,9.0000,9,Each,0
9KCR885,Cavinato Dino SRL,DISC - 9k YG Italian Crucifixion Pendant.  45 x 30mm with open back,01/03/2024,389.75,CR885,0.0000,0.0000,0,Each,0
9KCR874,Cavinato Dino SRL,9k 2T Italian Crucifixion Pendant 20mm x 14mm,01/03/2024,151.57,CR874,0.0000,0.0000,0,Each,0
9KCR873,Cavinato Dino SRL,9k 2T Italian Cross Pendant 20mm x 14mm,01/03/2024,161.37,CR873,0.0000,1.0000,1,Each,0
9KCR871,Cavinato Dino SRL,9k 2T Italian Squared edge Crucifixion Pendant 32mm x 20mm,01/03/2024,206.17,CR891,0.0000,5.0000,5,Each,0
9KCR870,Cavinato Dino SRL,9k WG Italian Squared edge Crucifixion Pendant 32mm x 20mm,01/03/2024,206.17,CR891,0.0000,7.0000,7,Each,0
9KCR868,Cavinato Dino SRL,9k YG Italian Crucifixion Pendant 41mm x 30mm,01/03/2024,289.77,CR865,0.0000,6.0000,6,Each,0
9KCR867,Cavinato Dino SRL,"*Replaced with 9KCR898*
9k YG Italian Crucifixion Pendant 30mm x 22mm",01/03/2024,244.85,CR867,0.0000,0.0000,0,Each,0
9KCR865,Cavinato Dino SRL,9k 2T Italian Crucifixion Pendant 41mm x 30mm,01/03/2024,297.33,CR865,0.0000,0.0000,0,Each,0
9KCR864,Cavinato Dino SRL,9k 2T Italian Crucifixion Pendant 30mm x 21mm,01/03/2024,215.13,CR867,0.0000,0.0000,0,Each,0
9KCR863,Cavinato Dino SRL,9k YG Italian Squared Edge Crucifixion Pendant 21mm x 13mm,01/03/2024,165.93,CR862,0.0000,25.0000,25,Each,0
9KCR862,Cavinato Dino SRL,9k 2T Italian Squared Edge Crucifixion Pendant 21mm x 13mm,01/03/2024,168.76,CR862,2.0000,0.0000,-2,Each,0
9KCR855,Oro Fiamma,9k 2T Italian Solid Crucifixion Pendant 22mm x 11mm,01/03/2024,206.72,CR854,0.0000,2.0000,2,Each,0
9KCR854,Oro Fiamma,9k WG Italian Solid Crucifixion Pendant 22mm x 11mm Approx 1.5g,01/03/2024,146.70,CR854,0.0000,1.4800,1.48,Weight,0
9KCR853,Oro Fiamma,9k 2T Italian Solid Crucifixion Pendant 25mm x 16mm,01/03/2024,214.69,CR853,0.0000,8.0000,8,Each,0
9KCR849,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Cross Pendant 25mm x 16mm,01/03/2024,319.20,CR849,1.0000,4.0000,3,Each,0
9KCR848,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid Cross Pendant 25mm x 16mm,01/03/2024,333.63,CR849,0.0000,1.0000,1,Each,0
9KCR847,Inah Co Ltd - 9k CZ Huggies,9k WG Italian Cross Pendant 28x16mm,01/03/2024,333.63,CR849,0.0000,0.0000,0,Each,0
9KCR841-1,Oro Fiamma,9k WG Italian Solid Cross Pendant 17mm x 10mm,01/03/2024,198.91,CR840,0.0000,1.0000,1,Each,0
9KCR838,Unknown,9k YG Italian Solid Weaved Centre Cross Pnd 32mm x 18mm,01/03/2024,271.47,CR481,0.0000,18.0000,18,Each,0
9KCR837,Unknown,9k YG Italian Solid Weaved Centre Crucifixion Pnd 32mm x 18mm,01/03/2024,323.83,CR837,0.0000,0.0000,0,Each,0
9KCR836,Unknown,9k YG Italian Solid Mesh/Net Cross Pnd 30mm x 20mm,01/03/2024,282.04,CR836,0.0000,6.0000,6,Each,0
9KCR835,Unknown,9k YG Italian Solid Crucifixion Pnd 30mm x 13mm,01/03/2024,185.59,CR835,0.0000,28.0000,28,Each,0
9KCR832,Unknown,9k YG Italian Hollow Crucifixion Pnd 20mm x 11mm,01/03/2024,206.72,CR832,0.0000,12.0000,12,Each,0
9KCR823,Unknown,9k WG Italian Solid Crucifixion Pnd 29mm x 19mm,01/03/2024,154.85,CR823,0.0000,2.0000,2,Each,0
9KCR819,Unknown,9k YG Italian Solid Crucifixion Pnd 20mm x 12mm,01/03/2024,168.99,CR819,0.0000,6.0000,6,Each,0
9KCR818,Unknown,9k YG Italian Solid (open back) Cross Pendant 29mm x 19mm,01/03/2024,200.58,CR818,0.0000,1.0000,1,Each,0
9KCR814,Unknown,9k YG Italian Crucifixion Pnd. 28x18mm.,01/03/2024,324.50,CR814,0.0000,1.0000,1,Each,0
9KCR812,Unknown,9k YG Italian Crucifixion Pnd. 30x22mm.,01/03/2024,305.58,CR812,0.0000,2.0000,2,Each,0
9KCR811,Unknown,9k YG Italian Solid Crucifixion Pendant 22mm x 12mm,01/03/2024,169.80,CR811,0.0000,2.0000,2,Each,0
9KCR806,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Patterned centre Crucifixion Pendant 42mm x 30mm,01/03/2024,826.07,CR806,0.0000,2.0000,2,Each,0
9KCR805,Divya,9k YG Solid Patterned centre Cross Pendant 42mm x 30mm,01/03/2024,671.31,CR805,0.0000,1.0000,1,Each,0
9KCR804,Unknown,9k YG Italian Solid Crucifixion Pnd 31 x 18mm,01/03/2024,180.31,CR804,0.0000,0.0000,0,Each,0
9KCR765,Inah Co Ltd - 9k CZ Huggies,9k WG Large Bevelled Edge Crucifixion Pendant 25x17mm,01/03/2024,332.22,CR665,0.0000,11.0000,11,Each,5
9KCR761,Inah Co Ltd - 9k CZ Huggies,9k WG Solid Boarded Crucifixion Pendant 16.8mm x 10.6mm,01/03/2024,156.50,CR661,0.0000,6.0000,6,Each,0
9KCR754,Gold Art,9k WG Italian Hollow Crucifixion Pendant 24mm x 17mm,01/03/2024,174.41,CR754,0.0000,2.0000,2,Each,0
9KCR746,Gold Art,9k WG Italian Hollow Cross Pendant 30mm x 20mm,01/03/2024,248.78,CR746,0.0000,0.0000,0,Each,0
9KCR743,Inah Co Ltd - 9k CZ Huggies,9k WG Medium Bevelled Edge Cross Pendant 21mm x 13mm,01/03/2024,215.13,CR643,0.0000,1.0000,1,Each,5
9KCR741,Inah Co Ltd - 9k CZ Huggies,9k WG Solid Fancy edged Orthodox Cross Pendant 25mm x 14.5mm,01/03/2024,201.08,CR641,0.0000,5.0000,5,Each,0
9KCR739,Inah Co Ltd - 9k CZ Huggies,9k WG Solid  Fancy Flared Cross Pendant Diamond Cut centre 30mm x 20mm,01/03/2024,330.05,CR639,0.0000,3.0000,3,Each,0
9KCR738,Inah Co Ltd - 9k CZ Huggies,9k WG Solid WG Fancy Budded Crucifixion Pendant. 19x13mm,01/03/2024,238.95,CR638,0.0000,0.0000,0,Each,0
9KCR737,Inah Co Ltd - 9k CZ Huggies,9k WG Solid Plain edged Pointed Cross Pendant with Diamond Cut centre 20mm x 15mm,01/03/2024,182.28,CR637,0.0000,4.0000,4,Each,0
9KCR736,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Flat Ankh Cross Pendant 25mm x 16mm,01/03/2024,294.14,CR636,0.0000,5.0000,5,Each,0
9KCR735,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Channel Set Cross Pendant with 18 CZ's 16mm x 8mm,01/03/2024,118.30,CR635,0.0000,1.0000,1,Each,0
9KCR734,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Twist Cross Pendant 19mm x 14mm,01/03/2024,140.54,CR634,0.0000,1.0000,1,Each,0
9KCR733,Inah Co Ltd - 9k CZ Huggies,9k WG Large Bevelled Edge Cross Pendant 25 x 17mm,01/03/2024,274.65,CR633,0.0000,8.0000,8,Each,0
9KCR732,Inah Co Ltd - 9k CZ Huggies,9k WG Small Bevelled Edge Cross Pendant 17mmx10mm,01/03/2024,145.08,CR632,0.0000,9.0000,9,Each,0
9KCR727,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Channel Set Cross Pendant with 12 CZ's (1.8mm CZ stones) 15mm x 11mm,01/03/2024,182.54,CR627,0.0000,2.0000,2,Each,0
9KCR723,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Channel Set Flared Cross Pendant with 16 CZ's including 1 Bezel Set centre stone 25mm x 15mm,01/03/2024,265.02,CR623,0.0000,3.0000,3,Each,0
9KCR722,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Cross Pendant with 26 CZ's 30mm x 20mm.,01/03/2024,250.60,CR622,0.0000,2.0000,2,Each,0
9KCR721,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Cross Pendant with 28 CZ's 28mm x 16mm.,01/03/2024,178.21,CR621,0.0000,2.0000,2,Each,0
9KCR720,Inah Co Ltd - 9k CZ Huggies,9k WG Solid Fancy Edged Cross Pendant with Matt finish centre 20mm x 11mm.,01/03/2024,201.71,CR620,0.0000,2.0000,2,Each,0
9KCR719,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Channel Set Cross Pendant with 12 CZ's 13mm x 8mm,01/03/2024,122.21,CR619,0.0000,1.0000,1,Each,0
9KCR718,Inah Co Ltd - 9k CZ Huggies,disc 9k WG Fancy CZ Cross Pnd 12mm x 6mm.,01/03/2024,72.12,0,0.0000,0.0000,0,Each,0
9KCR717,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Cross Pendant with 21 CZ's 21mm x 13mm,01/03/2024,124.64,CR617,0.0000,3.0000,3,Each,0
9KCR716,Inah Co Ltd - 9k CZ Huggies,disc 9k WG Fancy CZ Cross Pnd 15mm x 9mm.,01/03/2024,105.00,CR616,0.0000,0.0000,0,Each,0
9KCR715,Inah Co Ltd - 9k CZ Huggies,9k WG Solid CZ Infinity Cross Pendant with 11 CZ's 15mm x 10mm,01/03/2024,111.68,CR615,0.0000,0.0000,0,Each,0
9KCR698,Inah Co Ltd - 9k CZ Huggies,9k YG Round Edged CZ Cross with Black Enamel 14x9mm,01/03/2024,145.23,CR698,0.0000,5.0000,5,Each,0
9KCR697,Inah Co Ltd - 9k CZ Huggies,9k YG Squared Cross with White Enamel 14x9mm,01/03/2024,143.86,CR697,0.0000,6.0000,6,Each,0
9KCR696,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Infinity Cross 18x10mm,01/03/2024,89.33,CR696,0.0000,2.0000,2,Each,0
9KCR679,Lotus,9k YG Round Tube (Salami Cut) Crucifixion Pendant 25x17mm.,01/03/2024,198.89,CR679,1.0000,13.0000,12,Each,0
9KCR678,Inah Co Ltd - 9k CZ Huggies,9k YG Cross Pendant 21.32mm x 15.20mm,01/03/2024,302.15,CR668,0.0000,2.0000,2,Each,0
9KCR677,Lotus,9k YG Crucifixion Pendant with rounded edges. 36x26mm.,01/03/2024,341.01,CR677,4.0000,1.0000,-3,Each,0
9KCR676,Lotus,9k YG Crucifixion Pendant. 48 x 32mm,01/03/2024,466.92,CR676,0.0000,6.0000,6,Each,0
9KCR6752T,Lotus,9k 2T Round Crucifixion Medallion 25mm,01/03/2024,428.48,CR675,0.0000,2.0000,2,Each,0
9KCR675,Lotus,9k YG Round Crucifixion Medallion 25mm,01/03/2024,453.20,CR675,0.0000,14.0000,14,Each,0
9KCR6742T,Lotus,9k 2T Oval Crucifixion Medallion 30x20mm,01/03/2024,452.06,CR674,1.0000,2.0000,1,Each,0
9KCR674,Lotus,9k YG Oval Crucifixion Medallion 30x20mm,01/03/2024,492.14,CR674,0.0000,9.0000,9,Each,0
9KCR673,Lotus,9k YG Orthodox Cross with Faceted Design 25x17mm,01/03/2024,258.62,CR673,0.0000,5.0000,5,Each,0
9KCR672,Lotus,9k YG Checkered Cross with Raised Faceted Cross. 24x17mm,01/03/2024,244.87,CR672,0.0000,9.0000,9,Each,0
9KCR671,Lotus,Disc. 9k YG Faceted Cross 16x11mm,01/03/2024,185.38,CR671,0.0000,0.0000,0,Each,0
9KCR670,Lotus,9k YG Orthodox Cross with raised pattern 26x18mm.,01/03/2024,294.44,CR670,0.0000,19.0000,19,Each,0
9KCR669,Inah Co Ltd - 9k CZ Huggies,9k YG Small Bevelled Edge Crucifixion Pendant 17x10mm,01/03/2024,158.97,CR669,0.0000,20.0000,20,Each,0
9KCR668,Inah Co Ltd - 9k CZ Huggies,9k 2T Cross Pendant 21.32mm x 15.20mm,01/03/2024,302.15,CR668,0.0000,6.0000,6,Each,0
9KCR667,Inah Co Ltd - 9k CZ Huggies,9k YG  Crucifixion Pendant 30mm x 18.40mm,01/03/2024,435.63,CR667,0.0000,7.0000,7,Each,0
9KCR665,Inah Co Ltd - 9k CZ Huggies,9k YG Large Bevelled Edge Crucifixion Pendant 25mm x 17mm,01/03/2024,339.73,CR665,0.0000,13.0000,13,Each,0
9KCR664,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Square Edge Crucifixion Pendant 28mm x 20mm,01/03/2024,571.83,CR664,0.0000,4.0000,4,Each,0
9KCR663,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Rounded Edge Crucifixion Pendant 27mm x 18mm,01/03/2024,374.48,CR663,0.0000,12.0000,12,Each,0
9KCR662,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG Cross Pendant with WG Saint 34.8mm x 23.6mm,01/03/2024,355.20,CR662,0.0000,0.0000,0,Each,0
9KCR6612T,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG Boarded Crucifixion Pendant with WG Christ 16.8mm x 10.6mm,01/03/2024,154.71,CR661,0.0000,2.0000,2,Each,0
9KCR661,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Boarded Crucifixion Pendant 16.8mm x 10.6mm,01/03/2024,121.11,CR661,0.0000,4.0000,4,Each,0
9KCR660,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Patterned Flat Cross Pendant (Replaces 9kCR882) 15mm x 10mm,01/03/2024,132.78,CR660,0.0000,5.0000,5,Each,0
9KCR659,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Patterned Flared Cross Pendant 18mm x 15mm,01/03/2024,156.11,CR659,0.0000,1.0000,1,Each,3
9KCR658,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Patterned Cross Pendant 15mm x 9.5mm,01/03/2024,89.70,CR658,0.0000,3.0000,3,Each,0
9KCR657,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Diamond Cut Cross Pendant 13mm x 7.5mm,01/03/2024,74.22,CR657,0.0000,23.0000,23,Each,0
9KCR656,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Flat Plain Cross Pendant (Replaces 9kCR880) 13mm x 8mm,01/03/2024,73.73,CR656,1.0000,16.0000,15,Each,0
9KCR655,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Flat Squared Cross Pendant 20mm x 12mm,01/03/2024,173.70,CR655,0.0000,7.0000,7,Each,0
9KCR643,Inah Co Ltd - 9k CZ Huggies,9k YG Medium Bevelled Edge Cross Pendant 21mm x 13mm,01/03/2024,195.42,CR643,1.0000,11.0000,10,Each,0
9KCR642,Inah Co Ltd - 9k CZ Huggies,9k All YG Solid Fancy edged Cross Pendant with YG Polished finish centre 14mm x 9mm,01/03/2024,102.50,CR629,0.0000,0.0000,0,Each,0
9KCR641,Inah Co Ltd - 9k CZ Huggies,9k YG Small Solid Fancy edged Orthodox Cross Pendant (Replaces 9kCR884) 20mm x 14.5mm,01/03/2024,192.72,CR641,0.0000,21.0000,21,Each,0
9KCR640,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Flower Cross Pendant with 42 CZ's 20mm x 15mm,01/03/2024,198.81,CR640,0.0000,4.0000,4,Each,0
9KCR639,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG edged Flared Cross Pendant with WG Diamond Cut centre 30mm x 20mm,01/03/2024,315.22,CR639,0.0000,1.0000,1,Each,0
9KCR638,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG Fancy Budded Crucifixion Pendant with WG Christ 19mm x 13mm,01/03/2024,226.82,CR638,0.0000,5.0000,5,Each,0
9KCR637,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG Plain edged Pointed Cross Pendant with WG Diamond Cut centre 20mm x 15mm,01/03/2024,172.47,CR637,0.0000,1.0000,1,Each,0
9KCR636,Inah Co Ltd - 9k CZ Huggies,9k YG  CZ Ankh Egyptian Cross Pendant 25mm X 16mm,01/03/2024,282.53,CR636,0.0000,1.0000,1,Each,0
9KCR635,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Channel Set Cross Pendant with 18 CZ's 16mm x 8mm,01/03/2024,105.21,CR635,0.0000,1.0000,1,Each,0
9KCR633,Inah Co Ltd - 9k CZ Huggies,9k YG Large Bevelled Edge Cross Pendant 25mm x 17mm,01/03/2024,253.73,CR633,0.0000,37.0000,37,Each,10
9KCR632,Inah Co Ltd - 9k CZ Huggies,9k YG Small Bevelled Edge Cross Pendant 17mm x 10mm,01/03/2024,131.93,CR632,0.0000,25.0000,25,Each,5
9KCR631,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Cross Pendant with Black Enamel centre 17mm x 10mm,01/03/2024,199.32,CR631,0.0000,0.0000,0,Each,0
9KCR630,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Cross Pendant 25mm x 16mm,01/03/2024,171.13,CR630,0.0000,1.0000,1,Each,0
9KCR629,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG Fancy edged Cross Pendant with RG Matt finish centre 14mm x 9mm,01/03/2024,102.50,CR629,0.0000,4.0000,4,Each,0
9KCR628,Inah Co Ltd - 9k CZ Huggies,"9k YG Solid CZ Fancy Celtic Cross Pendant with 1 centred CZ, 17mm X 11mm",01/03/2024,78.19,CR628,0.0000,5.0000,5,Each,0
9KCR627,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Channel Set Cross Pendant with 12 CZ's (1.8mm CZ stones) 15mm x 11mm,01/03/2024,172.85,CR627,0.0000,3.0000,3,Each,0
9KCR626,Inah Co Ltd - 9k CZ Huggies,9k RG Solid Fancy Edged Cross Pendant with Matt finish centre 20mm x 11mm,01/03/2024,197.74,CR620,0.0000,1.0000,1,Each,0
9KCR625,Inah Co Ltd - 9k CZ Huggies,9k 2T Matt Fancy Cross Pendant  20mm x 11mm.,01/03/2024,197.74,CR620,0.0000,3.0000,3,Each,0
9KCR624,Inah Co Ltd - 9k CZ Huggies,9k 2T Solid YG Fancy Edged Cross Pendant with WG Matt finish centre 20mm x 11mm,01/03/2024,197.74,CR620,0.0000,0.0000,0,Each,3
9KCR623,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Channel Set Flared Cross Pendant with 16 CZ's including 1 Bezel Set centre stone 25mm x 15mm,01/03/2024,250.71,CR623,0.0000,1.0000,1,Each,0
9KCR622,Inah Co Ltd - 9k CZ Huggies,9k YG Solid CZ Cross Pendant with 26 CZ's . 30mm x 20mm,01/03/2024,235.48,CR622,0.0000,3.0000,3,Each,0
9KCR621,Inah Co Ltd - 9k CZ Huggies,"9k YG Solid CZ Cross Pendant with 28 CZs, 28mm x 16mm",01/03/2024,147.35,CR621,0.0000,3.0000,3,Each,0
9KCR620,Inah Co Ltd - 9k CZ Huggies,"9k YG Solid Fancy Edged Cross Pendant with Matt finish centre, 20mm x 11mm",01/03/2024,192.19,CR620,0.0000,5.0000,5,Each,0
9KCR619,Inah Co Ltd - 9k CZ Huggies,"9k YG Solid CZ Channel Set Cross Pendant with 12 CZs, 13mm x 8mm",01/03/2024,116.76,CR619,0.0000,1.0000,1,Each,5
9KCR618,Inah Co Ltd - 9k CZ Huggies,Disc disc 9k YG Fancy CZ Cross Pnd 12mm x 6mm.,01/03/2024,66.19,0,0.0000,0.0000,0,Each,0
9KCR617,Inah Co Ltd - 9k CZ Huggies,"9k YG Solid CZ Cross Pendant with 21 CZs, 21mm x 13mm",01/03/2024,133.49,CR617,0.0000,12.0000,12,Each,0
9KCR616,Inah Co Ltd - 9k CZ Huggies,Disc Disc 9k YG Fancy CZ Cross Pnd 15mm x 9mm.,01/03/2024,96.58,CR616,0.0000,0.0000,0,Each,0
9KCR614,Inah Co Ltd - 9k CZ Huggies,Disc 9k YG Cross Pnd 13mm x 9mm.,01/03/2024,118.80,0,0.0000,0.0000,0,Each,0
