*Product Code,*Product Description,Notes,Barcode,Unit of Measure,Min Stock Alert Level,Max Stock Alert Level,Label Template,SO Label Template,PO Label Template,SO Label Quantity,PO Label Quantity,Supplier Code,Supplier Name,Supplier Product Code,Default Purchase Price,Minimum Order Quantity,Minimum Sale Quantity,Default Sell Price,Minimum Sell Price,Sell Price Tier 1,Sell Price Tier 2,Sell Price Tier 3,Sell Price Tier 4,Sell Price Tier 5,Sell Price Tier 6,Sell Price Tier 7,Sell Price Tier 8,Sell Price Tier 9,Sell Price Tier 10,Pack Size,Weight,Width,Height,Depth,Reminder,Last Cost,Nominal Cost,Comments,Copy Comments for Sales,Copy Comments for Purchases,Never Diminishing,Product Group,Product Sub Group,Product Brand,Sales Account,COGS Account,Purchase Account,Purchase Tax Type,Purchase Tax Rate,Sales Tax Type,Sale Tax Rate,IsAssembledProduct,IsComponent,IsObsoleted,Is Sellable,Is Purchasable,Default Purchasing Unit of Measure,Is Batch Tracked
MP603SA,925 Fancy Juvite Pnd set with Sapphire = 0.60ct. RRP$230.00,,MP603SA,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,P603,,,,155.1900,130.3600,434.5300,,155.1900,147.4300,139.6700,,,,,155.1900,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP604AM,925 Fancy Juvite Pnd set with Amethyst=1.20ct & CZ's. RRP $380.00,,MP604AM,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,MP604,,,,267.4200,224.6400,748.7900,,267.4200,254.0500,240.6800,,,,,267.4200,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP604GA,925 Fancy Juvite Pnd set with Garnet=1.50ct & CZ's. RRRP$404.25,,MP604GA,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,MP604,,,,272.8800,229.2200,764.0800,,272.8800,259.2400,245.6000,,,,,272.8800,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP610AM,925 Fancy Juvite Pnd set with Amethyst = 1.80ct. RRP$240.00,,MP610AM,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,P610,,,,153.6300,129.0500,430.1500,,153.6300,145.9400,138.2600,,,,,153.6300,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP610TO,925 Fancy Juvite Pnd set with Topaz = 2.30ct. RRP$240.00.,,MP610TO,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,P610,,,,131.0400,110.0700,366.9100,,131.0400,124.4900,117.9400,,,,,131.0400,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP624PEOX,925 Fancy Juvite Pnd Oxidized set with Peridot=0.80ct & Citrine=0.20ct. RRP$345.00,,MP624PEOX,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,MP624,,,,242.0600,203.3300,677.7600,,242.0600,229.9500,217.8500,,,,,242.0600,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP654AM,925 Fancy Juvite Pnd set with Amethyst = 1.30ct. RRP$253.75,,MP654AM,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,MP654Am,,,,162.7700,136.7300,455.7600,,162.7700,154.6300,146.4900,,,,,162.7700,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP654GA,925 Fancy Juvite Pnd set with Garnet. RRP $230.00,,MP654GA,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,P654,,,,126.4900,106.2500,354.1800,,126.4900,120.1700,113.8400,,,,,126.4900,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MP654TO,925 Fancy Juvite Pnd set with Topaz = 2.0ct. RRP$253.75,,MP654TO,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,MP654,,,,138.8100,116.6000,388.6700,,138.8100,131.8700,124.9300,,,,,138.8100,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
MR004MXSIZE10,925 Fancy Juvite Ring set with Peridot Citrine Amethyst Sapphires & Rubies Size 10. RRP$291.00,,MR004MXSIZE10,Each,,,,,,Order Quantity,Order Quantity,JUVITECO,JUVITECO,MR004,,,,197.3100,165.7400,552.4600,,197.3100,187.4400,177.5700,,,,,197.3100,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
